type,sequence,product_id,price,open_24h,volume_24h,low_24h,high_24h,volume_30d,best_bid,best_ask,side,time,trade_id,last_size,predX,predDX,policy,algoType
ticker,21800336215,BTC-USD,48176.43,54961.08,71483.76313565,44888.08,55043.63,854772.00343512,48169.87,48176.43,buy,2021-02-23T21:50:19.182111Z,137340833,0.00021756,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800336482,BTC-USD,48180.2,54961.08,71483.76514102,44888.08,55043.63,854772.00544049,48168.41,48180.20,buy,2021-02-23T21:50:19.467154Z,137340834,0.00200537,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800336546,BTC-USD,48178.94,54961.08,71483.77110137,44888.08,55043.63,854772.01140084,48165.75,48178.94,buy,2021-02-23T21:50:19.529664Z,137340835,0.00596035,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800336573,BTC-USD,48178.94,54961.08,71483.78127364,44888.08,55043.63,854772.02157311,48166.05,48178.94,buy,2021-02-23T21:50:19.556593Z,137340836,0.01017227,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800336724,BTC-USD,48183.59,54961.08,71483.79159899,44888.08,55043.63,854772.03189846,48169.01,48183.59,buy,2021-02-23T21:50:19.706574Z,137340837,0.01032535,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800336775,BTC-USD,48182.73,54961.08,71483.97972516,44888.08,55043.63,854772.22002463,48169.00,48183.59,buy,2021-02-23T21:50:19.778501Z,137340840,0.18,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800337142,BTC-USD,48171.17,54961.08,71484.15138499,44888.08,55043.63,854772.39168446,48171.17,48180.55,sell,2021-02-23T21:50:20.131140Z,137340844,0.00085572,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800337772,BTC-USD,48186.19,54961.08,71484.16714505,44888.08,55043.63,854772.40744452,48186.19,48186.20,sell,2021-02-23T21:50:21.055244Z,137340845,0.01576006,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800337836,BTC-USD,48186.2,54961.08,71484.19816732,44888.08,55043.63,854772.43846679,48186.19,48186.20,buy,2021-02-23T21:50:21.105161Z,137340846,0.03102227,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800337904,BTC-USD,48186.2,54961.08,71484.19915867,44888.08,55043.63,854772.43945814,48186.19,48186.20,buy,2021-02-23T21:50:21.209370Z,137340847,0.00099135,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800337945,BTC-USD,48186.2,54961.08,71484.20116618,44888.08,55043.63,854772.44146565,48186.19,48186.20,buy,2021-02-23T21:50:21.259161Z,137340848,0.00200751,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800337993,BTC-USD,48186.19,54961.08,71484.21280699,44888.08,55043.63,854772.45310646,48186.19,48186.20,sell,2021-02-23T21:50:21.312756Z,137340849,0.01164081,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800338094,BTC-USD,48186.19,54961.08,71484.21556727,44888.08,55043.63,854772.45586674,48186.19,48186.20,sell,2021-02-23T21:50:21.459303Z,137340851,0.00000109,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800338493,BTC-USD,48184.45,54961.08,71484.26090639,44888.08,55043.63,854772.50120586,48173.26,48184.45,buy,2021-02-23T21:50:22.035967Z,137340853,0.03714021,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800338598,BTC-USD,48171.79,54961.08,71484.26101067,44888.08,55043.63,854772.50131014,48171.79,48185.16,sell,2021-02-23T21:50:22.096453Z,137340854,0.00010428,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800338733,BTC-USD,48185.34,54961.08,71484.26299901,44888.08,55043.63,854772.50329848,48177.71,48185.34,buy,2021-02-23T21:50:22.341421Z,137340855,0.00198834,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800338829,BTC-USD,48170.83,54961.08,71484.27342740,44888.08,55043.63,854772.51372687,48170.83,48181.83,sell,2021-02-23T21:50:22.509588Z,137340856,0.01042839,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800338932,BTC-USD,48171.84,54961.08,71484.28203818,44888.08,55043.63,854772.52233765,48171.84,48185.33,sell,2021-02-23T21:50:22.711339Z,137340857,0.00861078,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800338985,BTC-USD,48185.33,54961.08,71484.28218554,44888.08,55043.63,854772.52248501,48172.20,48185.33,buy,2021-02-23T21:50:22.783472Z,137340858,0.00014736,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800339011,BTC-USD,48172.29,54961.08,71484.28245454,44888.08,55043.63,854772.52275401,48172.29,48184.58,sell,2021-02-23T21:50:22.817583Z,137340859,0.000269,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800339077,BTC-USD,48172.22,54961.08,71484.29345454,44888.08,55043.63,854772.53375401,48172.04,48184.40,sell,2021-02-23T21:50:22.957004Z,137340860,0.011,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800339118,BTC-USD,48184.61,54961.08,71484.64695385,44888.08,55043.63,854772.88725332,48171.03,48184.61,buy,2021-02-23T21:50:23.020528Z,137340865,0.00078907,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800339198,BTC-USD,48184.27,54961.08,71484.65102196,44888.08,55043.63,854772.89132143,48171.42,48184.27,buy,2021-02-23T21:50:23.154547Z,137340866,0.00406811,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800339975,BTC-USD,48169.1,54961.08,71484.65274696,44888.08,55043.63,854772.89304643,48169.10,48175.50,sell,2021-02-23T21:50:23.930829Z,137340867,0.001725,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800340035,BTC-USD,48169.1,54961.08,71484.68426396,44888.08,55043.63,854772.92456343,48169.10,48184.42,sell,2021-02-23T21:50:24.005937Z,137340868,0.031517,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800340497,BTC-USD,48185.34,54961.08,71484.70466021,44888.08,55043.63,854772.94495968,48173.69,48185.34,buy,2021-02-23T21:50:24.469868Z,137340869,0.02039625,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800340927,BTC-USD,48177.78,54961.08,71484.70666566,44888.08,55043.63,854772.94696513,48169.10,48177.78,buy,2021-02-23T21:50:25.081604Z,137340870,0.00200545,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800341381,BTC-USD,48169.1,54961.08,71484.71104558,44888.08,55043.63,854772.95134505,48169.10,48169.11,sell,2021-02-23T21:50:25.555409Z,137340871,0.00437992,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800341508,BTC-USD,48169.11,54961.08,71484.71114917,44888.08,55043.63,854772.95144864,48169.10,48169.11,buy,2021-02-23T21:50:25.767370Z,137340872,0.00010359,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800341523,BTC-USD,48169.11,54961.08,71484.71214108,44888.08,55043.63,854772.95244055,48169.10,48169.11,buy,2021-02-23T21:50:25.788490Z,137340873,0.00099191,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800341588,BTC-USD,48169.1,54961.08,71484.76914108,44888.08,55043.63,854773.00944055,48169.10,48169.11,sell,2021-02-23T21:50:25.857455Z,137340874,0.057,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800341627,BTC-USD,48169.1,54961.08,71484.86434108,44888.08,55043.63,854773.10464055,48169.10,48169.11,sell,2021-02-23T21:50:25.924717Z,137340875,0.0952,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800341681,BTC-USD,48160.67,54961.08,71484.86540859,44888.08,55043.63,854773.10570806,48160.28,48169.11,sell,2021-02-23T21:50:25.996662Z,137340877,0.00101044,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800341757,BTC-USD,48160,54961.08,71485.02062524,44888.08,55043.63,854773.26092471,48160.00,48168.25,sell,2021-02-23T21:50:26.033881Z,137340880,0.10428416,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800341819,BTC-USD,48160,54961.08,71485.10441281,44888.08,55043.63,854773.34471228,48160.00,48165.46,sell,2021-02-23T21:50:26.065941Z,137340882,0.00078757,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800342080,BTC-USD,48160,54961.08,71485.21841281,44888.08,55043.63,854773.45871228,48160.00,48160.01,sell,2021-02-23T21:50:26.225755Z,137340885,0.031,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800342094,BTC-USD,48160,54961.08,71485.24841281,44888.08,55043.63,854773.48871228,48160.00,48160.01,sell,2021-02-23T21:50:26.239934Z,137340886,0.03,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800342132,BTC-USD,48160,54961.08,71485.26941281,44888.08,55043.63,854773.50971228,48160.00,48160.01,sell,2021-02-23T21:50:26.284580Z,137340887,0.021,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800342146,BTC-USD,48160,54961.08,71485.36841281,44888.08,55043.63,854773.60871228,48160.00,48160.01,sell,2021-02-23T21:50:26.297099Z,137340888,0.099,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800342165,BTC-USD,48160,54961.08,71485.41941281,44888.08,55043.63,854773.65971228,48160.00,48160.01,sell,2021-02-23T21:50:26.320512Z,137340889,0.051,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800342178,BTC-USD,48160,54961.08,71489.39941281,44888.08,55043.63,854777.63971228,48160.00,48160.01,sell,2021-02-23T21:50:26.332183Z,137340890,3.98,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800342226,BTC-USD,48160,54961.08,71491.57484335,44888.08,55043.63,854779.81514282,48160.00,48160.01,sell,2021-02-23T21:50:26.371274Z,137340897,0.14,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800342254,BTC-USD,48160,54961.08,71491.88484335,44888.08,55043.63,854780.12514282,48160.00,48160.01,sell,2021-02-23T21:50:26.412814Z,137340903,0.17,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800342259,BTC-USD,48160,54961.08,71491.90484335,44888.08,55043.63,854780.14514282,48160.00,48160.01,sell,2021-02-23T21:50:26.420612Z,137340904,0.02,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800342267,BTC-USD,48160,54961.08,71491.92484335,44888.08,55043.63,854780.16514282,48160.00,48160.01,sell,2021-02-23T21:50:26.428695Z,137340905,0.02,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800342272,BTC-USD,48160,54961.08,71491.98484335,44888.08,55043.63,854780.22514282,48160.00,48160.01,sell,2021-02-23T21:50:26.436796Z,137340906,0.06,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800342276,BTC-USD,48160,54961.08,71492.07484335,44888.08,55043.63,854780.31514282,48160.00,48160.01,sell,2021-02-23T21:50:26.441085Z,137340907,0.09,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800342284,BTC-USD,48160,54961.08,71492.23584935,44888.08,55043.63,854780.47614882,48160.00,48160.01,sell,2021-02-23T21:50:26.452563Z,137340909,0.031006,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800342291,BTC-USD,48160,54961.08,71492.30584935,44888.08,55043.63,854780.54614882,48160.00,48160.01,sell,2021-02-23T21:50:26.464761Z,137340910,0.07,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800342294,BTC-USD,48160,54961.08,71492.38584935,44888.08,55043.63,854780.62614882,48160.00,48160.01,sell,2021-02-23T21:50:26.472630Z,137340911,0.08,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800342318,BTC-USD,48160,54961.08,71492.38784935,44888.08,55043.63,854780.62814882,48160.00,48160.01,sell,2021-02-23T21:50:26.508182Z,137340912,0.002,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800342332,BTC-USD,48160,54961.08,71492.38884935,44888.08,55043.63,854780.62914882,48160.00,48160.01,sell,2021-02-23T21:50:26.528585Z,137340913,0.001,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800342393,BTC-USD,48160.01,54961.08,71492.39085747,44888.08,55043.63,854780.63115694,48160.00,48160.01,buy,2021-02-23T21:50:26.664065Z,137340914,0.00200812,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800342428,BTC-USD,48160,54961.08,71492.39585747,44888.08,55043.63,854780.63615694,48160.00,48160.01,sell,2021-02-23T21:50:26.761579Z,137340915,0.005,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800342445,BTC-USD,48160,54961.08,71492.39961715,44888.08,55043.63,854780.63991662,48160.00,48160.01,sell,2021-02-23T21:50:26.807026Z,137340916,0.00375968,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800342571,BTC-USD,48160,54961.08,71492.68961715,44888.08,55043.63,854780.92991662,48160.00,48160.01,sell,2021-02-23T21:50:27.144205Z,137340917,0.29,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800342582,BTC-USD,48160,54961.08,71492.94961715,44888.08,55043.63,854781.18991662,48160.00,48160.01,sell,2021-02-23T21:50:27.155329Z,137340920,0.05,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800342585,BTC-USD,48160,54961.08,71493.42961715,44888.08,55043.63,854781.66991662,48160.00,48160.01,sell,2021-02-23T21:50:27.164560Z,137340921,0.48,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800342589,BTC-USD,48160,54961.08,71493.62961715,44888.08,55043.63,854781.86991662,48160.00,48160.01,sell,2021-02-23T21:50:27.174514Z,137340922,0.2,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800342597,BTC-USD,48160,54961.08,71493.90551331,44888.08,55043.63,854782.14581278,48160.00,48160.01,sell,2021-02-23T21:50:27.182420Z,137340923,0.27589616,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800342657,BTC-USD,48150,54961.08,71493.90840619,44888.08,55043.63,854782.14870566,48150.00,48157.60,sell,2021-02-23T21:50:27.219987Z,137340925,0.0001108,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800342691,BTC-USD,48156.74,54961.08,71493.91239472,44888.08,55043.63,854782.15269419,48133.71,48156.74,buy,2021-02-23T21:50:27.233760Z,137340927,0.00309933,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800342774,BTC-USD,48134.57,54961.08,71493.91337499,44888.08,55043.63,854782.15367446,48134.57,48154.34,sell,2021-02-23T21:50:27.264466Z,137340928,0.00098027,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800343104,BTC-USD,48133.71,54961.08,71493.92380804,44888.08,55043.63,854782.16410751,48130.94,48144.01,sell,2021-02-23T21:50:27.411642Z,137340929,0.01043305,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800343244,BTC-USD,48129.04,54961.08,71493.96480804,44888.08,55043.63,854782.20510751,48129.04,48139.89,sell,2021-02-23T21:50:27.471626Z,137340930,0.041,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800343267,BTC-USD,48129.39,54961.08,71494.01580804,44888.08,55043.63,854782.25610751,48129.39,48139.89,sell,2021-02-23T21:50:27.486556Z,137340931,0.051,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800343303,BTC-USD,48138.25,54961.08,71494.21927458,44888.08,55043.63,854782.45957405,48129.04,48138.25,buy,2021-02-23T21:50:27.494117Z,137340932,0.20346654,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800343627,BTC-USD,48138.25,54961.08,71494.58527458,44888.08,55043.63,854782.82557405,48125.18,48140.73,buy,2021-02-23T21:50:27.764300Z,137340935,0.136,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800343694,BTC-USD,48138.73,54961.08,71494.64316973,44888.08,55043.63,854782.88346920,48129.21,48138.73,buy,2021-02-23T21:50:27.831687Z,137340937,0.00916598,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800343739,BTC-USD,48133.71,54961.08,71494.64915596,44888.08,55043.63,854782.88945543,48131.61,48139.88,sell,2021-02-23T21:50:27.873516Z,137340939,0.00276182,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800343851,BTC-USD,48134.57,54961.08,71494.67893140,44888.08,55043.63,854782.91923087,48123.26,48139.88,sell,2021-02-23T21:50:27.967179Z,137340942,0.00827631,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800343879,BTC-USD,48125.66,54961.08,71494.81616973,44888.08,55043.63,854783.05646920,48125.66,48139.88,sell,2021-02-23T21:50:27.987174Z,137340945,0.064,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800344050,BTC-USD,48139.45,54961.08,71494.81718662,44888.08,55043.63,854783.05748609,48131.87,48139.45,buy,2021-02-23T21:50:28.106495Z,137340946,0.00101689,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800344080,BTC-USD,48131.87,54961.08,71494.81844336,44888.08,55043.63,854783.05874283,48131.87,48139.11,sell,2021-02-23T21:50:28.153191Z,137340947,0.00125674,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800344108,BTC-USD,48131.87,54961.08,71494.89044336,44888.08,55043.63,854783.13074283,48131.87,48139.11,sell,2021-02-23T21:50:28.180388Z,137340948,0.072,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800344116,BTC-USD,48131.87,54961.08,71494.95301370,44888.08,55043.63,854783.19331317,48131.87,48139.11,sell,2021-02-23T21:50:28.200423Z,137340949,0.06257034,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800344120,BTC-USD,48139.11,54961.08,71494.97368348,44888.08,55043.63,854783.21398295,48131.87,48139.11,buy,2021-02-23T21:50:28.203112Z,137340950,0.02066978,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800344254,BTC-USD,48143.14,54961.08,71494.97901367,44888.08,55043.63,854783.21931314,48138.74,48143.14,buy,2021-02-23T21:50:28.351975Z,137340951,0.00533019,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800344288,BTC-USD,48138.74,54961.08,71495.00171595,44888.08,55043.63,854783.24201542,48133.71,48139.09,sell,2021-02-23T21:50:28.384322Z,137340952,0.02270228,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800344358,BTC-USD,48131.41,54961.08,71495.00875372,44888.08,55043.63,854783.24905319,48131.41,48139.07,sell,2021-02-23T21:50:28.465445Z,137340954,0.00427706,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800344689,BTC-USD,48138.39,54961.08,71495.02875372,44888.08,55043.63,854783.26905319,48128.09,48138.39,buy,2021-02-23T21:50:29.009240Z,137340955,0.02,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800344946,BTC-USD,48142.27,54961.08,71495.03001552,44888.08,55043.63,854783.27031499,48128.02,48142.27,buy,2021-02-23T21:50:29.370565Z,137340956,0.0012618,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800345186,BTC-USD,48142.28,54961.08,71495.03408417,44888.08,55043.63,854783.27438364,48128.02,48142.28,buy,2021-02-23T21:50:29.780953Z,137340957,0.00406865,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800345205,BTC-USD,48128.01,54961.08,71495.05077182,44888.08,55043.63,854783.29107129,48128.01,48140.17,sell,2021-02-23T21:50:29.789259Z,137340958,0.01668765,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800345336,BTC-USD,48139.5,54961.08,71495.05573628,44888.08,55043.63,854783.29603575,48130.41,48139.50,buy,2021-02-23T21:50:29.898017Z,137340959,0.00496446,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800345437,BTC-USD,48139.37,54961.08,71495.05611851,44888.08,55043.63,854783.29641798,48120.00,48139.37,buy,2021-02-23T21:50:29.992051Z,137340960,0.00038223,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800345476,BTC-USD,48138.83,54961.08,71495.06811851,44888.08,55043.63,854783.30841798,48122.40,48138.83,buy,2021-02-23T21:50:30.047159Z,137340961,0.012,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800345677,BTC-USD,48123.35,54961.08,71495.06911635,44888.08,55043.63,854783.30941582,48123.35,48135.40,sell,2021-02-23T21:50:30.278119Z,137340962,0.00099784,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800345903,BTC-USD,48135.4,54961.08,71495.07904526,44888.08,55043.63,854783.31934473,48126.37,48135.40,buy,2021-02-23T21:50:30.713399Z,137340963,0.00992891,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800345909,BTC-USD,48135.4,54961.08,71495.09485010,44888.08,55043.63,854783.33514957,48126.37,48135.40,buy,2021-02-23T21:50:30.720863Z,137340964,0.01580484,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800345950,BTC-USD,48135.4,54961.08,71495.10048922,44888.08,55043.63,854783.34078869,48131.61,48135.40,buy,2021-02-23T21:50:30.842836Z,137340965,0.00563912,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800345954,BTC-USD,48135.4,54961.08,71495.10659301,44888.08,55043.63,854783.34689248,48131.61,48135.40,buy,2021-02-23T21:50:30.866338Z,137340966,0.00610379,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800345992,BTC-USD,48135.4,54961.08,71495.14728207,44888.08,55043.63,854783.38758154,48131.61,48135.40,buy,2021-02-23T21:50:30.977910Z,137340967,0.04068906,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800346016,BTC-USD,48135.4,54961.08,71495.16911635,44888.08,55043.63,854783.40941582,48131.62,48141.88,buy,2021-02-23T21:50:31.020957Z,137340968,0.02183428,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800346118,BTC-USD,48134.03,54961.08,71495.17982980,44888.08,55043.63,854783.42012927,48134.03,48140.94,sell,2021-02-23T21:50:31.165440Z,137340970,0.00204424,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800346146,BTC-USD,48140.41,54961.08,71495.19000176,44888.08,55043.63,854783.43030123,48131.61,48140.41,buy,2021-02-23T21:50:31.240557Z,137340971,0.01017196,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800346263,BTC-USD,48139.67,54961.08,71495.19303910,44888.08,55043.63,854783.43333857,48133.01,48139.67,buy,2021-02-23T21:50:31.487556Z,137340972,0.00303734,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800346568,BTC-USD,48143.14,54961.08,71495.19812496,44888.08,55043.63,854783.43842443,48136.46,48143.14,buy,2021-02-23T21:50:32.031756Z,137340973,0.00508586,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800346748,BTC-USD,48143.14,54961.08,71495.20099209,44888.08,55043.63,854783.44129156,48143.13,48143.14,buy,2021-02-23T21:50:32.267311Z,137340975,0.00038217,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800346819,BTC-USD,48143.13,54961.08,71495.21299209,44888.08,55043.63,854783.45329156,48143.13,48143.14,sell,2021-02-23T21:50:32.344470Z,137340976,0.012,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800346859,BTC-USD,48143.13,54961.08,71495.26523209,44888.08,55043.63,854783.50553156,48143.13,48143.14,sell,2021-02-23T21:50:32.414513Z,137340978,0.00248496,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800347078,BTC-USD,48142.4,54961.08,71501.39028721,44888.08,55043.63,854789.63058668,48124.65,48143.13,buy,2021-02-23T21:50:32.573156Z,137340999,0.18,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800347171,BTC-USD,48142.82,54961.08,71501.53350015,44888.08,55043.63,854789.77379962,48131.20,48143.14,buy,2021-02-23T21:50:32.651456Z,137341001,0.06424,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800347223,BTC-USD,48145.69,54961.08,71501.67246192,44888.08,55043.63,854789.91276139,48133.60,48145.69,buy,2021-02-23T21:50:32.685146Z,137341004,0.00992891,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800347565,BTC-USD,48143.56,54961.08,71501.67274090,44888.08,55043.63,854789.91304037,48126.10,48143.56,buy,2021-02-23T21:50:32.981304Z,137341005,0.00027898,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800347769,BTC-USD,48144.82,54961.08,71501.67495182,44888.08,55043.63,854789.91525129,48128.67,48144.82,buy,2021-02-23T21:50:33.173525Z,137341006,0.00221092,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800348025,BTC-USD,48125.26,54961.08,71501.67695773,44888.08,55043.63,854789.91725720,48125.25,48125.26,buy,2021-02-23T21:50:33.541822Z,137341007,0.00200591,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800348131,BTC-USD,48125.26,54961.08,71501.69073307,44888.08,55043.63,854789.93103254,48125.25,48144.18,buy,2021-02-23T21:50:33.772802Z,137341008,0.01377534,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800348930,BTC-USD,48113.87,54961.08,71501.69248731,44888.08,55043.63,854789.93278678,48113.87,48129.09,sell,2021-02-23T21:50:34.491758Z,137341009,0.00175424,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800348980,BTC-USD,48128.19,54961.08,71501.69655596,44888.08,55043.63,854789.93685543,48114.74,48128.19,buy,2021-02-23T21:50:34.571295Z,137341010,0.00406865,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800349014,BTC-USD,48127.75,54961.08,71501.69674247,44888.08,55043.63,854789.93704194,48114.74,48127.75,buy,2021-02-23T21:50:34.648830Z,137341011,0.00018651,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800349075,BTC-USD,48127.8,54961.08,71501.69778247,44888.08,55043.63,854789.93808194,48114.74,48127.80,buy,2021-02-23T21:50:34.799090Z,137341012,0.00104,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
ticker,21800349203,BTC-USD,48115.87,54961.08,71501.88100717,44888.08,55043.63,854790.12130664,48114.74,48127.19,sell,2021-02-23T21:50:35.010948Z,137341014,0.0032247,55673.708178943496,-1.5261042670650002,short,G:0.01_H:0.0001
